contact_email,contact_name,organization_name,dataset_title,dataset_url,node,property,value,severity,error_msg,pkg_type,checker_type,template
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/44336497-c548-4719-adf8-dcb7b887555e,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/f3eaf578-7b15-4aae-b2a6-004616c76af0,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/39096719-758d-4910-9264-a987157ac298,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/6ff23c51-1a5f-4b45-a256-2eadc0bdbbe3,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/4653d4e5-ab03-439a-bda4-75e0e5bbe618,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/aa291feb-5dac-4b38-a50b-fe2ab0acdcff,dct:issued,,Violation,"Class 'dcat:Distribution' - Property 'dct:issued': Please provide an issued date for the distribution.
         See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-distribution-issued
         ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/7f12ee83-264b-4c93-b11b-04edc294ea02,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/b35251e1-65ec-414d-8ce6-97a53cdf8e85,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/ca582385-28b3-4feb-a3ad-c804fb5488b4,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/077ef62c-5494-4580-b398-02e0995a2c04,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/6378ac79-2f6d-41dc-bacd-7092f5430718,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/4a5f4509-8bb5-43b1-af66-b06c69d33c7a,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/52a0fcb4-5d6f-4453-8861-8640f18b595a,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/7afa75d2-4aea-4139-836f-3ea51e272ca1,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/4af65535-8372-41f3-99f0-0ea519888772,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/6341861d-6bf9-4c70-a69e-60d5a2b585c2,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/62651321-a1ad-48be-b3fa-4494de41b4d9,dct:issued,,Violation,"Class 'dcat:Distribution' - Property 'dct:issued': Please provide an issued date for the distribution.
         See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-distribution-issued
         ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/61e745fb-f80b-4542-82b2-38c6af0684d5,dct:issued,,Violation,"Class 'dcat:Distribution' - Property 'dct:issued': Please provide an issued date for the distribution.
         See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-distribution-issued
         ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/c1a4511e-de37-4469-9b60-4e250c77fcbe,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/46da967f-8810-4800-8970-bd748cf970c2,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/9101405a-538e-44f6-9316-0dce199de7a1,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/39096719-758d-4910-9264-a987157ac298,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/51d98344-a0fa-4a23-a847-dce888fcb86f,dct:issued,,Violation,"Class 'dcat:Distribution' - Property 'dct:issued': Please provide an issued date for the distribution.
         See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-distribution-issued
         ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/6e1e22fc-900a-4eec-9ba0-e6c755d30662,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/797f3331-df04-49c1-b4c0-d013e9d35a53,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/ca582385-28b3-4feb-a3ad-c804fb5488b4,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/4a5f4509-8bb5-43b1-af66-b06c69d33c7a,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/17701d2a-9c6a-4551-96ae-d69e6fec4af6,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/c5de4506-57cb-4fbf-bc1b-0ed0cc13ec2e,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/e4442730-399c-4788-aa36-9121e82c9aac,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/7f12ee83-264b-4c93-b11b-04edc294ea02,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/8e63fddb-e41d-44b0-81b2-aed582d2a3d4,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/ae88b80f-6910-46d9-911c-32ddbfd54f54,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/dc8eb38c-cabc-489f-902d-28271366bf64,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/b35251e1-65ec-414d-8ce6-97a53cdf8e85,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/afed4256-3644-4cdf-9747-a78bcc6ad446,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/9101405a-538e-44f6-9316-0dce199de7a1,dct:issued,,Violation,"Class 'dcat:Distribution' - Property 'dct:issued': Please provide an issued date for the distribution.
         See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-distribution-issued
         ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/de2b2605-cd70-44d8-8c62-bf12a88c931e,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Fahrplan 2024 (HRDF) Format 5.4,https://ckan.opendata.swiss/dataset/timetable-54-2024-hrdf,https://data.opentransportdata.swiss/dataset/8646c29f-f562-45f3-a559-731cc5cb4368/resource/6341861d-6bf9-4c70-a69e-60d5a2b585c2,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
